Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,50.96,0.0,-1.6,-0.04,-3.33,84.62,0.6367772721050944
1990-01-08,50.82,1.59,-1.63,-0.06,-3.8,84.09,0.3580303501860893
1990-01-15,50.85,1.59,3.51,5.21,1.53,89.53,0.2140366845179393
1990-01-22,50.83,2.9,7.01,8.97,4.6,80.32,0.2068812085762417
1990-01-29,50.84,16.5,5.69,8.79,2.89,73.49,0.3366675289415877
1990-02-05,50.85,3.18,6.1,10.31,2.79,73.33,0.6015164251444443
1990-02-12,50.89,11.07,5.7,10.4,2.01,73.31,0.9975930595402912
1990-02-19,50.89,19.79,3.96,7.07,0.91,84.15,1.519162503234014
1990-02-26,50.9,8.67,9.81,15.59,4.69,69.09,2.1586727740743754
1990-03-05,50.91,14.52,4.04,6.63,1.61,75.92,2.906864184383488
1990-03-12,50.88,12.15,8.36,11.56,5.8,76.16,3.7529034151381193
1990-03-19,50.81,0.0,8.56,15.59,2.27,65.62,4.684540375296387
1990-03-26,50.75,2.97,8.94,13.0,5.44,71.45,5.688285575050944
1990-04-02,50.73,1.0,9.11,13.91,3.79,70.66,6.749605444759999
1990-04-09,50.73,3.63,5.33,11.04,0.37,61.25,7.853132771467307
1990-04-16,50.73,8.86,8.1,13.51,2.66,67.58,8.982889206027856
1990-04-23,50.73,7.23,10.94,16.21,5.77,69.33,10.12251661908376
1990-04-30,50.7,4.65,10.07,13.84,7.04,72.43,11.255513956007633
1990-05-07,50.55,0.0,17.9,24.89,8.79,50.73,12.365476161309124
1990-05-14,50.57,5.73,15.77,21.8,11.13,69.5,13.436331713037871
1990-05-21,50.52,1.64,13.33,19.14,7.67,62.04,14.452575327839948
1990-05-28,50.46,0.0,13.53,18.8,7.96,54.08,15.399492467252628
1990-06-04,50.5,15.93,14.59,20.69,8.86,63.77,16.263372394533135
1990-06-11,50.74,75.07,13.94,17.54,10.89,80.55,17.031706697099985
1990-06-18,50.9,1.89,15.56,19.6,11.36,68.53,17.6933704001117
1990-06-25,50.83,23.38,17.59,22.67,12.89,71.93,18.238783048778167
1990-07-02,50.75,10.72,19.91,24.59,15.57,68.81,18.66004742703813
1990-07-09,50.69,17.02,16.17,20.76,12.23,68.85,18.951063904048485
1990-07-16,50.51,1.64,16.84,22.14,10.93,60.53,19.10761875282303
1990-07-23,50.35,0.06,17.23,22.51,12.67,64.17,19.127445162224834
1990-07-30,50.28,0.0,19.24,25.29,13.14,66.16,19.010256058899174
1990-08-06,50.25,8.38,22.1,29.01,14.57,50.2,18.757748263906684
